Company Name,Company Name for Emails,# Employees,Industry,Website,Company Linkedin Url,Facebook Url,Company City,Company Country,Company Address,Keywords,Company Phone,Technologies,Total Funding,Annual Revenue,Short Description,Founded Year,Subsidiary of,Subsidiary of (Organization ID),Segment,Employees,Indusry,Prerequisite: Determine Research Guidelines,Reasoning,Influencer & DTC 5392 0313110550,Segmentation,Location,Prerequisite: Research Target Company
InstaJet.io,InstaJet.io,3,information technology & services,http://www.instajet.io,http://www.linkedin.com/company/instajet-io,,Limassol,Cyprus,"3 Οδός Πυθαγόρα, Limassol, Limassol, Cyprus, 3027","influencer marketing, digital marketing, influence marketing, smm marketing, marketing, it services & it consulting, marketing & advertising, information technology & services",'+44 20 4577 2506,"Route 53, Mobile Friendly",,,"InstaJet is the influencer marketing platform, helping brands & agencies generate online sales through creators, affiliates & influencers. 

Our platform is a marketplace where an Instagram blogger can register and find clients and brands for collaboration, place ads on his account and make money from it. 

👉 InstaJet can help advertisers (companies/brands or Instagram bloggers) to increase brand awareness, find new clients and boost sales by placing ads on Instagram bloggers' stories. 
👉 The InstaJet catalog contains a large number of bloggers and Influencers on various topics who are ready to promote products and services to the target audience.",2020,,,,,,,,,INFLUENCER_PLATFORMS,,
Bulba,Bulba,16,information technology & services,http://www.bulba.app,http://www.linkedin.com/company/bulba,,San Francisco,United States,"San Francisco, California, United States","technology, information & media, inbound creator requests, content repurposing, automated reminders, influencer collaboration, content creation, ai-matched creators, royalty-free ugc, creator filtering, content library, ugc platform, influencer marketing, content download, campaign management, event marketing, digital marketing, social media marketing, services, multi-location campaigns, advertising agencies, performance analytics, royalty-free content, media & content creation, b2c, advertising & marketing, real-time influencer data, content marketing, content performance insights, influencer marketing platform, ai matching, b2b, consumer products & retail, information technology & services, marketing & advertising, events, events services, consumer internet, consumers, internet",'+44 75 5549 4074,"Gmail, Google Apps, Google Tag Manager, Facebook Custom Audiences, Facebook Widget, Mobile Friendly, Facebook Login (Connect), React Native, Remote, Circle, Android, AI, Node.js, IoT, TikTok, Instagram, Meta Ads Manager",330000,,"Bulba is a UK-based influencer marketing and user-generated content (UGC) platform that connects brands with creators for collaborations. It enables the monetization of creativity through features like inbound matching, campaign management, and access to royalty-free content. Bulba serves a diverse range of clients, from local businesses to global enterprises, and supports over 50,000 creators across the UK.

The platform offers tools for UGC and influencer marketing, allowing brands to access a centralized library of content with performance insights. Bulba uses AI to match creators with brands based on audience demographics and niche. It also provides campaign management features, including booking, reminders, and calendar integration. Creators can build portfolios, receive secure payments, and engage in both gifted and paid collaborations across various industries, including beauty, fashion, food and beverage, and tech. Bulba has received positive feedback, with a 4.8/5 rating on the App Store for its collaboration opportunities and user-friendly interface.",2023,,,,,,,,,INFLUENCER_PLATFORMS,,
Social Cat,Social Cat,17,marketing & advertising,http://www.thesocialcat.com,http://www.linkedin.com/company/socialcathq,,London,United Kingdom,"London, England, United Kingdom","marketing, influencer marketing, microinfluencer, small brands, influencer, creator, marketing services, marketing & advertising",'+44 793 344 1043,"Route 53, Gmail, Google Apps, Amazon AWS, Vercel, Slack, Facebook Custom Audiences, Reviews.co.uk, Google Tag Manager, Mobile Friendly, Helpscout, WordPress.org, Stripe, Facebook Widget, Facebook Login (Connect), Micro, Circle",,,Social Cat helps brands and influencers start conversations and organize their relationship in one simple platform,2021,,,,,,,,,INFLUENCER_PLATFORMS,,
Echolize,Echolize,4,marketing & advertising,http://www.echolize.com,http://www.linkedin.com/company/echolize,,,United States,"Georgia, United States","influencer marketing, digital, social media, platform, advertising services, influencer analysis, roi tracking, content approval, public campaigns, content creation, campaign management, b2b, live campaign results, data-driven decisions, campaign reporting, advertising agencies, influencer pool, data analytics, marketing and advertising, influencer discovery, campaign briefs, digital marketing, brand awareness, marketing automation, media and content creation, direct messaging, social media platforms, campaign optimization, audience insights, services, private campaigns, consumer internet, consumers, internet, information technology & services, marketing & advertising, saas, computer software, enterprise software, enterprises",'+995 551 63 32 23,"Gmail, Google Apps, Google Cloud Hosting",,,Influencer Marketing Platform owned by Influence.ge,2018,,,,,,,,,INFLUENCER_PLATFORMS,,
NanoInflu,NanoInflu,3,marketing & advertising,http://www.nanoinflu.com,http://www.linkedin.com/company/nano-influ,https://www.facebook.com/p/Nano-Influ-61572013045936/,Bialystok,Poland,"69 ulica Zurawia, Bialystok, Podlaskie Voivodeship, Poland, 15-540","ecommerce marketing, b2c campaigns, influencer marketing, creator economy, marketing technology, automation tools, digital marketing, social media marketing, community building, datadriven marketing, smb solutions, marketing services, influencer content reuse, kampanie na instagramie i tiktoku, nano influencer engagement, real-time analytics, campaign reporting, influencer career development, negocjacje warunków, influencer matching, negotiation system, budowanie marki osobistej, influencer outreach automation, roi analysis, content collaboration, influencer collaboration tools, performance reports, efektywność kampanii, współpraca z markami, demographic analysis, zarządzanie kampaniami, wspieranie twórców, platforma influencer marketing, analiza danych, kampanie influencerów, influencer discovery, model prowizyjny, international campaigns, campaign templates, content approval tools, automatyzacja procesów, influencer audience quality, bezpieczeństwo transakcji, community-driven marketing, transparent billing model, performance analytics, nano influencerzy, influencer database, engagement metrics, automated influencer matching, influencer verification, social media integration, marketing and advertising, kampanie międzynarodowe, wzrost sprzedaży, influencer engagement rate, monitorowanie wyników, bramki płatności, płatne i barterowe kampanie, influencer marketing platform, performance-based payments, influencerów z różnych krajów, zasięg i zaangażowanie, optymalizacja działań, brand awareness, brand safety, performance tracking, content creation, audience analysis, campaign optimization, kampanie z influencerami, influencer authenticity, analiza demografii, payment system integration, micro influencer campaigns, influencer safety verification, social media platforms, rekrutacja influencerów, conversion tracking, narzędzia do briefów, roi, kontrola budżetu, data visualization, international influencer outreach, influencer campaign templates, advertising agencies, budowa społeczności, wzrost widoczności marki, information technology and services, zarządzanie influencerami, campaign briefs, campaign management, multilingual campaigns, b2b, e-commerce, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services",'+48 69 044 24 11,"Cloudflare DNS, Gmail, Google Apps, Mobile Friendly, Google Font API, Vimeo, WordPress.org, Apple Pay, Google Tag Manager",,,"Nano – influencer marketing w nowym wydaniu! ✨
Tworzymy innowacyjną platformę, która łączy małe i średnie firmy z nano i mikro influencerami, oferując skuteczną i autentyczną formę współpracy B2C.

🔹 Dla firm – szybki dostęp do zaangażowanych twórców, którzy autentycznie promują produkty i usługi.
🔹 Dla twórców – możliwość monetyzowania pasji i budowania wartościowych relacji z dopasowanymi markami.
🔹 Dla obu stron – intuicyjne narzędzie, które upraszcza współpracę i zwiększa efektywność kampanii.",2024,,,,,,,,,INFLUENCER_PLATFORMS,,
SocialCurrency.ai,SocialCurrency.ai,50,information technology & services,http://www.socialcurrency.ai,http://www.linkedin.com/company/socialcurrency-ai,,,India,India,"influencer marketing, sales & revenue growth, marketing, campaign optimaization, brand management, seo, strategy, higher roi, technology, information & internet, information technology & services, search marketing, marketing & advertising",,"Amazon AWS, Varnish, Wix, Mobile Friendly, Upfluence, Remote, AI",,,"Welcome to Socialcurrency.ai - Pioneering AI-Driven Influencer Marketing Solutions

At Socialcurrency.ai, we're reshaping the future of influencer marketing with cutting-edge AI technology. Our SaaS platform offers unparalleled insights and automation, empowering brands to connect with their ideal audiences through the most influential voices in the digital world.

🚀 Innovative Approach: Leveraging AI, we analyze millions of data points to identify the perfect influencers for your brand, ensuring authenticity and maximum engagement.

🌍 Global Reach, Local Impact: Our extensive network spans across continents, yet our AI-driven strategies are tailored to resonate with local markets and niches.

🔍 Data-Driven Strategies: We believe in the power of data. Our platform provides real-time analytics, allowing you to track campaign performance and ROI with precision.

🤝 Partnership at Its Core: We're more than a service provider; we're your partner in success. Our team of experts collaborates closely with you to understand your unique brand needs and goals.

💡 Stay Ahead of the Curve: In the rapidly evolving digital landscape, we keep you ahead of trends with our AI-driven insights and innovative strategies.

Join us at socialcurrency.ai as we revolutionize influencer marketing with AI. Let's create impactful, data-driven campaigns that resonate with your audience and amplify your brand's voice.

🔗 Connect with us to explore how our AI-driven solutions can elevate your influencer marketing efforts.",2022,,,,50,information technology & services,,"The website describes a SaaS platform that offers ""unparalleled insights and automation"" for influencer marketing, indicating they would integrate OnSocial API to provide data-driven strategies and re",,INFLUENCER_PLATFORMS,INDIA,
ClanConnect,ClanConnect,20,marketing & advertising,http://www.clanconnect.ai,http://www.linkedin.com/company/clanconnect,https://facebook.com/clanconnectnetwork/,,India,India,"influencer marketing, advertising services, campaign performance metrics, content collaboration, influencer marketing platform, performance analytics, data-driven insights, social media marketing, advertising agencies, campaign management, campaign tracking, influencer collaboration tools, content creator connection, b2b, company influencer campaigns, influencer database, marketing automation, influencer outreach, agency influencer management, services, marketing and advertising, content creator outreach, marketing & advertising, consumer internet, consumers, internet, information technology & services, saas, computer software, enterprise software, enterprises",'+91 11411 93911,"Amazon CloudFront, Gmail, Google Apps, Amazon AWS, Bootstrap Framework, DoubleClick, Google Dynamic Remarketing, Facebook Widget, DoubleClick Conversion, Google Tag Manager, Google Font API, Mobile Friendly, Facebook Login (Connect), Facebook Custom Audiences, AI",680000,,"ClanConnect is an AI-powered influencer marketing platform based in Delhi, India, founded in 2019 or 2020. The company connects brands with influencers through data-driven insights and analysis tools. With a small team of fewer than 25 employees, ClanConnect has raised under $5 million in funding and focuses on enabling scalable influencer campaigns.

The platform offers a proprietary AI-enabled system that analyzes influencers' digital footprints, including audience reach and engagement rates. Key services include unlimited influencer profile views, campaign execution, performance reports, and analytics. ClanConnect provides prepaid packages tailored for brands and agencies, addressing ROI and speed gaps in influencer marketing. The platform also features content marketing and analysis tools to enhance digital marketing strategies, supporting campaign management and performance tracking with integrations like Facebook and Google.",2019,,,,20,marketing & advertising,,"""influencer marketing platform""",,INFLUENCER_PLATFORMS,INDIA,
Haip,Haip,16,marketing & advertising,http://www.haip.cl,http://www.linkedin.com/company/haip,,,Chile,Chile,"influencer marketing & digital marketing, influencer marketing, digital marketing, advertising services, marketing & advertising",,"Gusto, AI",,,"Haip une a las marcas y agencias con los influencers para que puedan co-crear contenido a través de Instagram y Youtube.

Haip es más que una plataforma, es una herramienta de trabajo que facilita la creación, desarrollo y análisis de las campañas. 

Con Haip podrás:

1) Gestionar & Escalar.

Ahorra tiempo y recursos trabajando desde un mismo lugar.

Comunícate de forma efectiva, optimiza el flujo de tareas y gestiona todas tus acciones desde un solo lugar.
Planifica tus campañas considerando todos los elementos claves de una acción con influenciadores de forma fácil y ordenada. 
Puedes hacer seguimiento de cada campaña durante sus distintas etapas, desde planificación, booking, activación y reporte.

2) Busca, analiza y selecciona.

Amplia tu búsqueda y selecciona nuevos influencers.

Olvídate de buscar entre millones de perfiles de Instagram para encontrar a tu influencers fit con tu marca.
Ahora puedes buscar, seleccionar y exportar los influencers que desees de forma rápida e inteligente.
Utiliza nuestros filtros y busca por Usuarios, Haip Score, Rango seguidores, categorías, plataforma y país.

3) Analiza y toma decisiones.

Toma nuevas y mejores decisiones con el sistema de reportería automático.

Evalúa con objetividad y profundidad los resultados obtenidos con tu inversión.
Identifica que influencers son mas a fin con tu marca y descubre nuevos mercados.
Toma decisiones en base a kpi´s de la campaña, audiencia, cumplimiento, kpi´s individuales, contenido y wordcloud de lo campaña.


Síguenos en nuestro Instagram @lahaipway!",2015,,,,16,marketing & advertising,,"The website describes Haip as a platform that facilitates the creation, development, and analysis of influencer campaigns, indicating it integrates influencer data for campaign management and analysis",,INFLUENCER_PLATFORMS,LATAM,
SphereUs,SphereUs,11,marketing & advertising,http://www.sphereus.co,http://www.linkedin.com/company/sphere-us,,,United States,United States,"marketing services, contact details, marketing and advertising, credibility rating, customer engagement, campaign kpis, posting schedules, social media management, performance metrics, content approval, information technology and services, audience overlap, influencer marketing, digital marketing, b2b, follower-base overlap, influencer collaboration, analytics, campaign optimization, audience demographics, influencer pairing, creator profiling, marketing automation, repeat engagement, audience analysis, web search portals, libraries, archives, and other information services, campaign tracking, services, audience interests, b2c, marketing & advertising, information technology & services, saas, computer software, enterprise software, enterprises",,"Facebook Custom Audiences, Facebook Widget, Mobile Friendly, Facebook Login (Connect)",,,"SphereUs helps brands launch successful ambassador campaigns by automating sourcing, management, and analytics. Founded by UPenn students and backed by Wharton Venture Lab.",2023,,,,11,marketing & advertising,,"""the world’s most powerful and comprehensive AI-powered influencer research database for influencer discovery, analytics, reporting, media kit generation, and safety review, and outreach.""",,INFLUENCER_PLATFORMS,MIXED,
Eluvi,Eluvi,9,information technology & services,http://www.eluvi.app,http://www.linkedin.com/company/eluviapp,,Sao Paulo,Brazil,"1811 Avenida Brigadeiro Faria Lima, Sao Paulo, State of Sao Paulo, Brazil, 01452-001","technology, information & internet, influencer marketplace, automação de marketing, criadores de conteúdo, plataforma intuitiva, social media marketing, creator economy, monitoramento de vendas, influencer feedback system, influencer sales tracking, marketing and advertising, campaign management, influencer marketing platform, relatórios de desempenho, campaign optimization, influencer marketing, influencer performance, influencer marketing automation, b2b, influencer outreach tools, influencer database, gerenciamento centralizado, influencer outreach, influencer collaboration platform, influencer engagement, advertising agencies, digital marketing, influencer network, feedbacks reais, services, influencer feedback, influencer selection, performance analytics, brand-influencer matching, influencer search, influencer outreach software, parcerias com influenciadores, influencer collaboration, influencer management system, information technology, social media analytics, influencer campaign tracking, influencer engagement system, gestão de campanhas, campaign reporting, influencer filters, influencer analytics dashboard, e-commerce, consumer products & retail, information technology & services, consumer internet, consumers, internet, marketing & advertising",,"Gmail, Google Apps, GoDaddy Hosting, Hubspot, WordPress.org, DoubleClick, Facebook Login (Connect), Stripe, Mobile Friendly, Facebook Custom Audiences, DoubleClick Conversion, Google Dynamic Remarketing, Facebook Widget, Google Font API, Google Tag Manager, AI",440000,,"Eluvi is revolutionizing the dynamics of collaboration between content creators and business partners on a global scale. Beyond serving as a connection platform, our comprehensive end-to-end solutions act as the ideal management tool for businesses of all sizes to actively participate in the creator's economy, putting them in the driver's seat.

By late 2023, our innovative solution had already made its mark in over 70 cities worldwide, generating an impressive 1,300 collaboration requests.

Join our thriving community at eluvi.app and experience the future of collaborative success.",2022,,,,,,,,,INFLUENCER_PLATFORMS,,
NIBSTR,NIBSTR,0,information technology & services,http://www.nibstr.com,http://www.linkedin.com/company/nibstr,https://www.facebook.com/NIBSTR,,United States,United States,"social media, influencer marketing, platform for influencers, consumer internet, internet, information technology, technology, information & internet, consumers, information technology & services",'+1 415-254-6657,,630000,,"NIBSTR is a silicon valley based startup becoming the world's largest marketplace for influencer marketing. 

NIBSTR provides the easiest way for millions of everyday influencers to get paid by brands they love for content they post.

NIBSTR s becoming the world's largest marketplace connecting millions of everyday influencers with awesome brands.",2015,,,,,information technology & services,,,,INFLUENCER_PLATFORMS,,
Metapic,Metapic,66,marketing & advertising,http://www.metapic.com,http://www.linkedin.com/company/metapic,http://www.facebook.com/metapic,Stockholm,Sweden,"15 Centralplan, Stockholm, Stockholm County, Sweden, 111 20","e-commerce, digital media, advertising, blogging platforms, consumer internet, internet, information technology, advertising services, creator marketing, content marketing, creator community, creator matching, content tracking, customer engagement, performance analytics dashboard, creator engagement metrics, campaign optimization, scalable influencer solutions, services, creator commerce platform, performance dashboards, d2c, brand collaboration tools, content performance, performance tracking, brand awareness, performance-based payouts, content performance metrics, scalable influencer campaigns, performance roi, campaign management, creator engagement, content analytics, campaign reporting, real-time analytics, scalable campaigns, influencer marketing, performance marketing, performance analytics, performance-driven marketing, affiliate tracking integration, creator onboarding, performance payouts, content monetization, marketing automation, creator community management, data analytics, content management, roi measurement, multi-market support, performance-based campaigns, influencer collaborations, tracking links, performance marketing software, campaign optimization tools, creator onboarding process, marketing and advertising, performance measurement, affiliate marketing, creator matching algorithm, brand partnerships, b2b, advertising agencies, creator content library, social media marketing, roi tracking, affiliate links, performance marketing automation, digital marketing, multi-channel influencer marketing, consumer products & retail, consumers, information technology & services, media, marketing & advertising, saas, computer software, enterprise software, enterprises",'+46 31 13 56 53,"Cloudflare DNS, Postmark, Outlook, Gmail, Google Apps, CloudFlare Hosting, WP Engine, Hubspot, Slack, Facebook Custom Audiences, Linkshare, Google Font API, Facebook Login (Connect), Affiliate Window, Stripe, Google Tag Manager, Mixpanel, Mobile Friendly, Facebook Widget, Salesforce CRM Analytics, Instagram, TikTok, YouTube, MailChimp",,15800000,"Metapic is a prominent influencer marketing and creator commerce platform based in Stockholm, Sweden. Founded in 2012, it connects over 100,000 digital creators with brands to enhance sales and performance through data-driven campaigns on platforms like Instagram and TikTok. The company employs between 51 and 200 people and operates in over 15 markets with 8 local offices.

Metapic offers a user-friendly platform for both brands and creators. Brands can utilize a self-service platform to discover creators, launch campaigns, and track performance, or opt for a managed in-house agency for comprehensive support. Creators can easily select campaigns, generate affiliate links, and track their performance in real-time. The platform emphasizes authentic content, transparency, and measurable results, making it a valuable tool for performance marketing.",,Tradedoubler (tradedoubler.com),64acecb33d8efd00db29676f,,,,,,,INFLUENCER_PLATFORMS,,
Minflu,Minflu,2,marketing & advertising,http://www.minflu.com,http://www.linkedin.com/company/minflu,https://www.facebook.com/minflu.microinfluencers/,Viborg,Denmark,"23B Skovvej, Viborg, Central Denmark Region, Denmark, 8800","influencers, micro influencers marketing, micro influencers, influencer marketing, micro influencers instagram, instagram, instagram influencers, marketing, social media campaigns, advertising services, brand engagement, scandinavia influencers, influencer collaboration platform, influencer selection, micro influencer engagement, brand awareness campaigns, d2c, influencer marketing platform, e-commerce, services, retail, influencer outreach, user interaction, digital marketing, influencer platform, customer acquisition, influencer collaboration, user experience storytelling, social media influencers, local influencer campaigns, user engagement, authentic storytelling, social media marketing, campaign optimization, user-generated content, influencer network, authentic influencer stories, micro influencer outreach, influencer content management, b2b, social media strategy, influencer discovery, audience targeting, influencer database, influencer campaigns, influencer engagement, advertising agencies, brand promotion, campaign tracking, marketing and advertising, digital influencer marketing, brand visibility, brand collaboration, brand storytelling on instagram, social media content, influencer marketing for smbs, content creation, brand awareness, campaign reporting, influencer network management, campaign management tools, brand storytelling, online presence, micro influencer marketing, campaign analytics, campaign creation, media and content creation, influencer profiles, content marketing, influencer outreach platform, scandinavian influencers, campaign management, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services",'+45 52 11 16 77,"Slack, Woo Commerce, Facebook Widget, WordPress.org, Mobile Friendly, Facebook Custom Audiences, Varnish, Google Tag Manager, Apache, Google Font API, Facebook Login (Connect), Google Analytics, Android, React Native, Node.js",,,"Vi matcher micro-influencers med brands og bureauer fra hele Danmark.

Vores mikro influencers fortæller om dit brand og dine produkter til deres venner, på en autentisk og ærlig måde.",2018,,,,,,,,,INFLUENCER_PLATFORMS,,
,,8,marketing & advertising,http://www.creatorsclub.world,http://www.linkedin.com/company/creatorsclub-world,https://www.facebook.com/creatorsclub.world,Berlin,Germany,"Berlin, Berlin, Germany","advertising services, licensing rights, content templates, services, influencer collaboration, content approval process, content strategy, content delivery, content performance, content template library, content workflow, content shipment tracking, content briefing, content creation, campaign tracking, brand collaboration, creator relationship management, advertising & marketing, media production, campaign management, content distribution, content licensing, content analytics, content library, influencer marketing, content scaling, creator onboarding, visual briefing, content rights management, content approval, content creation tools, content approval workflow, content planning, content creator network, media & content creation, content automation, content production, content collaboration, b2b, advertising agencies, social media content, social media marketing, visual storyboard briefing, content campaign templates, content project management, creator marketplace, ugc platform, creator management, digital marketing, e-commerce, consumer products & retail, marketing & advertising, information technology & services, consumer internet, consumers, internet",,"Gmail, Google Apps, Amazon AWS, Mobile Friendly, Google Tag Manager, Intercom, Remote, AI",,,Get access to experienced UGC creators & commission video or photo content on-demand. Quick. Smart. Reliable.,2021,,,,,,,,,INFLUENCER_PLATFORMS,,
Vidovo,Vidovo,9,marketing & advertising,http://www.vidovo.com,http://www.linkedin.com/company/vidovo,,Chicago,United States,"Chicago, Illinois, United States","user generated content, social media marketing, social media content, digital marketing, advertising services, influencer marketing, content delivery reliability, performance-based creator selection, content quality, creator engagement, content strategy development, content ownership, reliable turnaround, content creator community, content collaboration, services, creator community management, creator profiles, media and content creation, brand collaboration, campaign automation, content approval, brand influencer network, brand engagement, content management system, multi-channel content, scalable content production, creator marketplace, content production, scalable ugc solutions, influencer outreach, marketing and advertising, campaign management, performance analytics, content production tools, b2b, ugc platform, creator matching, influencer network, e-commerce, content rights ownership, creator onboarding process, content approval process, creator rates, content monetization, content creation, content rights management, content quality assurance, content approval workflow, content rights transfer, content campaign management, authentic content, content management, ugc creation, content delivery times, content delivery, content collaboration tools, content strategy, creator management, content rights, influencer marketing platform, creator vetting process, fast content turnaround, campaign tracking, advertising agencies, content scheduling, consumer_products_retail, consumer internet, consumers, internet, information technology & services, marketing & advertising",,"Route 53, Sendgrid, Gmail, Google Apps, Amazon AWS, Slack, Facebook Widget, Facebook Custom Audiences, Facebook Login (Connect), DoubleClick, Google Dynamic Remarketing, Intercom, Mobile Friendly, Google Tag Manager, DoubleClick Conversion, Remote, Circle, Android, AI, Phoenix",,,"Vidovo is a creator-powered content platform that connects brands with vetted creators to produce user-generated content (UGC) and video ads efficiently. Founded by Elijah Khasabo, Vidovo streamlines the content creation process from sourcing creators to final delivery.

The platform offers two main service models. The self-service marketplace allows brands to browse and hire from a diverse pool of over 15,000 creators, while the managed services option provides fully coordinated content production, including creator sourcing and shoot management. Vidovo specializes in producing content optimized for major retail and social platforms like Walmart Connect, Amazon, TikTok, and Meta.

Brands benefit from quick content delivery, improved sell-through performance, and lower production costs. Vidovo also provides creators with opportunities to monetize their content, set their own pricing, and earn bonuses based on performance. The company has collaborated with over 200 brands across various industries, helping them scale content production effectively.",2023,,,,,,,,,INFLUENCER_PLATFORMS,,
,,3,internet,http://www.simpleinfluence.co.za,http://www.linkedin.com/company/simpleinfluence,,Johannesburg,South Africa,"Johannesburg, Gauteng, South Africa, 2191","internet marketplace platforms, influencer campaign automation, south african influencers, content marketing, roas optimization, influencer marketing software, content creator platform, influencer network, services, influencer discovery, influencer collaboration, content creator clusters, media and content creation, vetted creators, lead generation, performance tracking, social media management, content creators, influencer outreach, content creation, instagram influencers, influencer engagement metrics, south africa influencers, influencer outreach tools, youtube content creators, campaign management, social media influencers, content distribution, influencer content promotion, content creator discovery, influencer marketing, nano influencers, content creator marketplace, content promotion, content creator vetting, influencer campaigns, influencer marketplace, content campaigns, micro influencers, influencer campaign reporting, influencer campaign analytics, influencer campaign roi, content performance tracking, influencer campaign optimization, content creator management, influencer campaign management, influencer marketing agency, influencer performance analytics, marketing and advertising, b2b, influencer engagement, advertising agencies, tiktok influencers, social media marketing, influencer marketing platform, influencer content strategy, influencer outreach platform, influencer management, influencer content creation, digital marketing, information technology & services, marketing & advertising, sales, consumer internet, consumers, internet",'+1 234-356-6789,"Gmail, Google Apps, Mobile Friendly, Facebook Widget, Facebook Custom Audiences, Woo Commerce, Google Tag Manager, Facebook Login (Connect), YouTube, Bootstrap Framework, WordPress.org, Google Font API, Multilingual",,,"Simple Influence is an ecommerce content creator marketplace. Our technology connects marketers with diverse content creators, enabling their interactions to be completed at scale.

Activate your young African/Black customers with our African/Black Influencers.",2021,,,,,,,,,INFLUENCER_PLATFORMS,,
booble,booble,10,information technology & services,http://www.booble.world,http://www.linkedin.com/company/boobleworld,,,Germany,Germany,"point of interest, marketing, automatisation, point of sale, social media marketing, marketing automatisation, influencer marketing, technology, information & internet, pos, payments, financial services, b2b, enterprise software, enterprises, computer software, information technology & services, consumer internet, consumers, internet, marketing & advertising",,"Mobile Friendly, Webmail, Remote, React Native, Node.js, AI",,,"We believe in the real power of social media. 

Decentralized Influencer Marketing is going to change the world, bro! We connect your brand to all Influencer in a all in one multi channe platform!",2019,,,,,,,,,INFLUENCER_PLATFORMS,,
Opportune,Opportune,5,marketing & advertising,http://www.opportune.co.in,http://www.linkedin.com/company/opportune-ventures,https://facebook.com/opportune.co.in,,India,India,"influencer marketing & technology, advertising services, influencer marketing, influencer marketing platform, influencer marketing platform for brands, influencer collaborations, social media campaign management, advertising agencies, marketing automation, campaign automation, influencer marketing made simple, b2c, campaign management, influencer database, social media marketing, influencer outreach, social media analytics, services, influencer marketing saas, content marketing, marketing and advertising, campaign tracking, saas, b2b, marketing & advertising, computer software, information technology & services, enterprise software, enterprises, consumer internet, consumers, internet",'+91 91632 91050,"Gmail, Google Apps, Amazon SES, Mobile Friendly, Micro, Android",,,"Opportune is a data-driven influencer marketing platform. Our mission is to equip brands using our pan-India creator network & technology platform to drive effective influencer campaigns.

https://linktr.ee/opportune_app",2020,Wondrlab India (wondrlab.com),5fbe1d66aaf87600f62c6d3d,,,marketing & advertising,,"""data-driven influencer marketing platform""",,INFLUENCER_PLATFORMS,,
Fast2Reach Influencer Marketing,Fast2Reach Influencer Marketing,10,marketing & advertising,http://www.fast2reach.com,http://www.linkedin.com/company/fast2reach-influencer-marketing,,,India,India,"advertising services, marketing & advertising",,,,,"Fast2Reach is an easy to access influencer marketing platform for both content creators, as well as brands, to help brands to collaborate with social media influencers to advertise their products in almost all social media platforms. 

We aim in bridging the gaps between various influencers and also suitable brands by helping brands to find the right influencer, and also to help influencers to gain more collaborating options with brands. Influencer marketing is one of the best marketing options in today's world and is hassle-free, quite low cost, and an efficient way to market your product. 

We give our word to connect you with top-class influencers, which help you market your brand in the most efficient way, and have booming sales. Also, our marketing experts and advisors can help create unique content, which will help in increasing brand reach, product awareness, and make customers choose your brand first. 

Our services will mostly be limited to India, but we may operate outside India if the needs arises. We from Fast2reach give our commitment to help you in every way to market your product, to build a long lasting and exciting relationship, which will help us in gaining experience to help you in an even unique way.",2020,,,,,marketing & advertising,,"""influencer marketing platform for both content creators, as well as brands, to help brands to collaborate with social media influencers""",,INFLUENCER_PLATFORMS,,
ScoutStack,ScoutStack,2,marketing & advertising,http://www.scoutstack.io,http://www.linkedin.com/company/scoutstack,,,United States,United States,"social media lead generation, ai automation, influencer marketing, automation, n8n, ai, lead creation, marketing, data & analytics, social media marketing, social media partnerships, marketing services, consumer internet, consumers, internet, information technology & services, marketing & advertising",,"Stripe, Mobile Friendly",,,"ScoutStack is the Only Search Engine Powering the Creator Economy. 

Find millions of influencers in any niche with verified contact info. Turn real engagement data into deals and scale your success faster than ever.
Pulling real-time data from top social platforms, ScoutStack goes beyond just showing profiles. It breaks them down, so you know who's worth your time and why. No more spray-and-pray outreach. Just smart targeting, real insights, and faster conversions.

Discover. Analyze. Connect. Convert.",2024,,,,,marketing & advertising,,,,INFLUENCER_PLATFORMS,,
Zambian Influencers,Zambian Influencers,0,internet,http://www.zambianinfluencers.com,http://www.linkedin.com/company/zminfluencers,,,Zambia,Zambia,"internet marketplace platforms, influencer database, social media influencers, influencer-client relationship interface, roi tracking, performance reporting, content creation, brand connection, content strategy support, verified influencers, influencer categories, campaign management, engagement statistics reporting, b2b, disrupt influencer marketing zambia, influencer collaboration management, information technology, influencer campaign automation, influencer marketing, influencer analytics, campaign tracking, advertising agencies, human brand connection, affiliate marketing, brand collaboration tools, mentorship for influencers, marketing and advertising, influencer community, influencer engagement, digital marketing, professional profiling, influencer profiling, influencer marketing platform, influencer marketplace, influencer profile enhancement, influencer outreach, content creation support, engagement statistics, influencer verification process, influencer outreach tools, digital influencer profiles, influencer data privacy, influencer management, networking opportunities, media and entertainment, influencer verification, services, flexible campaign management, influencer community support, saas, information technology & services, marketing & advertising, computer software",,"WordPress.org, Google Font API, Mobile Friendly",,,Zambian Influencers is Zambia's first full end-to-end influencer marketplace and outreach platform. The database profiles verified influencers ranges from peer-level micro-influencers to macro-influencers and celebrities with millions of followers.,2023,,,,,,,,,INFLUENCER_PLATFORMS,,
