Company Name,Company Name for Emails,# Employees,Industry,Website,Company Linkedin Url,Facebook Url,Company City,Company Country,Company Address,Keywords,Company Phone,Technologies,Total Funding,Annual Revenue,Short Description,Founded Year,Subsidiary of,Subsidiary of (Organization ID),Segment,Employees,Indusry,Prerequisite: Determine Research Guidelines,Reasoning,Influencer & DTC 5392 0313110550,Segmentation,Location,Prerequisite: Research Target Company
boogie brands,boogie brands,37,marketing & advertising,http://www.boogie.co,http://www.linkedin.com/company/boogieco,http://www.facebook.com/weareboogie,,United States,United States,"paid media, social media, creative & production, influencer marketing, branding, user experience, experiential, digital, social media marketing, brand marketing, user experience design, sales and marketing, enterprise software, consumer internet, software, internet, information technology, marketing services, consumers, information technology & services, ux, marketing & advertising, enterprises, computer software, b2b, sales & marketing",'+1 877-278-5301,"Gmail, Google Apps, WordPress.org, Google Font API, Mobile Friendly, Circle",,,We build products and companies to help marketers stay relevant in today's culture.,2012,,,,37,marketing & advertising,,"""We build products and companies to help marketers stay relevant in today's culture,"" indicating a focus on influencer marketing as a primary service.",,IM_FIRST_AGENCIES,US,
Indure,Indure,36,marketing & advertising,http://www.indure.co,http://www.linkedin.com/company/indure,,,United States,United States,"advertising services, influencer marketing, content creator management, fashion shows, model scouting process, sustainable fashion, fashion week, fashion industry networking, event organization, fashion industry events, women-led agency, services, content creators, exclusive fashion events, brand collaboration, brand promotion, fashion industry innovation, luxury event, fashion industry influencer, miami swim week, sustainable fashion practices, networking, model scouting, brand elevation, women empowerment, model portfolios, model careers, luxury brand showcase, female empowerment, sponsorships, fashion event production, talent management, swimwear showcase, fashion industry platform, fashion event sponsorship, high-profile fashion gala, female model empowerment, model portfolios management, event marketing, female culture, model casting, event management, fashion industry support, event planning, art basel miami, content creation, independent artists, writers, and performers, high-profile event, social media marketing, fashion industry, swimwear runway, miami fashion, fashion event, model agency, model management, b2b, marketing & advertising, events, events services, consumer internet, consumers, internet, information technology & services",'+1 754-227-9704,"Gmail, Google Apps, Amazon AWS",,,"We're a Talent Management Agency created by women devoted to inspiring & empowering the female essence 
MIAMI BASED📍",2020,,,,36,marketing & advertising,,"They are a Talent Management Agency focused on empowering female content creators and managing high-profile campaigns, indicating a primary business in influencer marketing.",,IM_FIRST_AGENCIES,US,
Broz media,Broz media,47,marketing & advertising,http://www.brozmedia.co.in,http://www.linkedin.com/company/broz-media-in,,,India,India,"advertising services, youtube creators, influencer marketing agency, long-term influencer partnerships, influencer marketing, content creation, hashtag challenges, data-driven influencer strategies, influencer outreach, content marketing, b2b, viral marketing, performance tracking, advertising agencies, authentic content, memes marketing, viral/meme marketing, nano-micro influencer activation, creator-generated content, social/live campaign creation, brand collaboration, instagram influencers, hashtag challenge campaigns, media & entertainment, instagram marketing, youtube influencers, influencer discovery, brand promotion, b2c, content amplification, advertising & marketing, studio shoot services, content strategy development, campaign analytics, authentic influencer content, social media campaigns, viral content creation, influencer talent management, social media marketing, brand awareness campaigns, influencer outreach tools, engagement strategies, campaign management, influencer collaboration, content strategy, brand awareness, services, marketing & advertising, marketing, consumer internet, consumers, internet, information technology & services",'+91 89888 88639,"Gmail, Google Apps, Google Tag Manager, Google Font API, WordPress.org, Mobile Friendly, Micro, AI, Instagram, YouTube",,,"Broz Media is an influencer marketing and digital creative agency located in New Delhi, India. The agency specializes in connecting brands with Instagram and YouTube influencers across various categories, including beauty, fashion, food, lifestyle, tech, and gaming. Broz Media focuses on creating engaging, data-driven campaigns that enhance brand visibility and customer engagement.

Founded as a comprehensive influencer marketing agency, Broz Media manages the entire campaign lifecycle. Their services include creator discovery, influencer shortlisting, campaign strategy, content development, and performance analytics. They emphasize authentic partnerships that align with client values and target audiences, particularly focusing on regional influencers for Tier 2 and Tier 3 markets. The agency has collaborated with notable brands such as Amazon, Flipkart, Lenskart, and Dermatouch, showcasing their expertise in influencer collaborations and live projects.",2023,,,,47,marketing & advertising,,"Broz Media specializes in connecting brands with Instagram and YouTube influencers, managing the entire campaign lifecycle, and crafting data-driven influencer marketing strategies, indicating a stron",,IM_FIRST_AGENCIES,INDIA,
Minelli Management,Minelli Management,36,marketing & advertising,http://www.minellimanagement.com,http://www.linkedin.com/company/minellimanagement,,,United States,United States,"advertising services, personality-driven talent, unconventional beauty, model diversity, collective talent, inclusive influencer marketing, digital space talent, influencers, campaign models, social media influencers, content creators, family groups, talent scouting, modeling services, brand projects, size diversity models, inclusive representation, model search, influencer marketing, diversity and inclusion, b2b, independent artists, writers, and performers, multicultural talent, youth models, multifaceted models, gender-inclusive models, ethnic diversity models, creative influencer campaigns, family and group talent, diversity in modeling, brand collaborations, unconventional beauty standards, diverse talent, real people talent, modeling and talent agencies, model agency, family talent, gender identity representation, multidimensional models, content creation, celebrity influencers, talent management, creative talent, adult models, services, lookbook models, social media campaigns, photography, talent representation, size-inclusive models, brand campaigns, marketing & advertising, marketing",'+1 323-658-8382,"Gmail, Google Apps, Amazon AWS, Vercel, Slack, Google Tag Manager, Mobile Friendly, Android, Circle, Node.js, IoT, AI",,,"At Minelli, we represent talent that captivates beyond the traditional ideas of beauty — we've trail-blazed since the early 2000s.
 
Defying the traditional scope of model agencies, individuals represented by Minelli are multidimensional: they're working artists, creative entrepreneurs, micro-influencers, musicians, skaters and surfers, writers, scholars, and more. With one-of-a-kind identities and interests, our models authentically connect with brands' audiences while telling their own compelling stories.",,,,,36,marketing & advertising,,"They manage diverse talent including micro-influencers and content creators for social media campaigns and brand collaborations, indicating a primary focus on influencer marketing.",,IM_FIRST_AGENCIES,US,
CFactor,CFactor,15,marketing & advertising,http://www.cfactor.it,http://www.linkedin.com/company/cfactoragency-influencer-marketing,,,Italy,Italy,"marketing services, targeted campaigns, tiktok marketing, performance reports, multichannel strategy, instagram marketing, multichannel presence, digital marketing, social media marketing, campaign optimization, brand amplification, campaign management, content creation, vertical specialization, content creation support, brand awareness, performance analytics, advertising & marketing, annual conventions, social media influencers, services, industry relationships, monetization, content positioning, influencer marketing campaigns, content creator support, event organization, influencer agency, monetization strategies, creator relations, brand collaboration, creator growth, influencer selection, content creator training, talent management, campaign tracking, content growth, content improvement, advertising agencies, exclusive creator selection, social media strategy, influencer marketing, territorial invitations, b2b, marketing & advertising, consumer internet, consumers, internet, information technology & services",,"Outlook, reCAPTCHA, Mobile Friendly, Nginx, WordPress.org, TikTok",,,"Ti aiutiamo a strutturare la tua campagna di influencer marketing o individuiamo i talent giusti per il tuo piano editoriale.

Individuiamo e centriamo il target mirato e verticale per te, proponendoti investimenti modulari.

Tracciamo con precisione l'esito delle tue campagne con report puntuali e conformi alle tue richieste.",,,,,15,marketing & advertising,,"""Siamo un'agenzia di talent management"" and ""Ti aiutiamo a strutturare la tua campagna di influencer marketing"" indicate a primary focus on influencer marketing campaigns.",,IM_FIRST_AGENCIES,UK_EU,
Dijital Bir Ajans,Dijital Bir Ajans,16,marketing & advertising,http://www.dijitalbirajans.com,http://www.linkedin.com/company/dijital-bir-ajans,,,Turkey,Turkey,"performance, digital advertising, social media, media planning, influencer marketing, brand communication solutions, advertising services, customer engagement, media buying, reputation protection, trend-focused campaigns, ai-based communication, media planning and buying, trend-aligned content, media communication, digital trends, meticulous work, digital marketing, b2b, media & content creation, trend-aligned content creation, digital strategy, campaign optimization, ai communication initiatives, digital campaigns, personalized content creation, digital trend adaptation, digital communication strategies, trend analysis, advertising agencies, reputation management, brand engagement, cost-effective digital solutions, services, digital transformation, content marketing, content creation, branding, creative design, customer interaction, trend-based content creation, real-time marketing, advertising & marketing, cost-effective marketing, social media management, digital brand management, b2c, marketing & advertising, consumer internet, consumers, internet, information technology & services, marketing",'+90 532 500 4358,"Outlook, Mobile Friendly, WordPress.org, Google Font API",,,"Dijital Bir Ajans is a media agency located in Istanbul, Turkey, focused on creating digital opportunities for brands. The agency has a team that is energetic, dynamic, and dedicated to research, which helps them stay updated with industry trends.

With a commitment to leveraging digital channels, Dijital Bir Ajans aims to maximize benefits for its clients. The agency operates in the Tesvikiye neighborhood of Istanbul's Sisli district and has a workforce of 11-50 employees.",2021,,,,16,marketing & advertising,,"The agency explicitly offers ""Influencer Marketing"" as a primary service, indicating a focus on managing influencer campaigns.",,IM_FIRST_AGENCIES,UK_EU,
Collective Bias,Collective Bias,21,marketing & advertising,http://www.collectivebias.com,http://www.linkedin.com/company/collective-bias,http://www.facebook.com/CollectiveBias,,United States,United States,"shopper marketing, influencergenerated content, content marketing, digital path to purchase, social shopper media, influencer marketing, social media, advertising, shopping, consumer internet, internet, information technology, advertising services, marketing & advertising, consumers, information technology & services",'+1 479-268-3232,"Route 53, Mailchimp Mandrill, Gmail, Mimecast, Google Apps, Microsoft Office 365, Amazon AWS, Remote",11400000,34000000,"Collective Bias is an influencer marketing company based in Bentonville, Arkansas, founded in 2009. The company specializes in connecting brands with consumers through social media stories, aiming to drive retail sales and engagement. It has been recognized for its innovative approach to influencer marketing, utilizing proprietary data and technology for influencer selection, management, and measurement.

One of its key offerings is the Social Fabric® Community, which includes over 8,000 shopping-focused influencers. This network has a significant reach, with a combined monthly blog reach exceeding 80 million and a social reach of over 200 million followers. Collective Bias coordinates influencer campaigns that encourage consumer engagement through content creation, such as product reviews and endorsements. The company has generated billions of impressions for major national brands and retailers, showcasing its impact in the marketing space. 

In addition to its headquarters, Collective Bias has offices in several major cities, including Chicago, New York City, and San Francisco. It was acquired by Inmar, which has further expanded its influencer network and opportunities for collaboration.",2009,Inmar Intelligence (inmar.com),5e7a4c30f669f700c20a775d,,21,marketing & advertising,,"Collective Bias specializes in connecting brands with consumers through influencer marketing, coordinating campaigns that require extensive creator data for selection, management, and measurement.",,IM_FIRST_AGENCIES,US,
8original,8original,8,marketing & advertising,http://www.8original.com,http://www.linkedin.com/company/8original,,,United Kingdom,United Kingdom,"digital marketing, content creation, social media strategy, social media marketing, marketing services, campaign management, social media management, content virality, roi, organic growth campaigns, performance marketing, viral video production, audience insights, viral content, paid social, brand awareness, trend-driven content, b2c, targeted advertising, content optimization, scroll-stopping content, social media content, influencer marketing, cultural fluency, campaign optimization, ai-powered social media, cultural relevance, performance analytics, shareable media, paid social advertising, social conversation integration, brand storytelling, ai-powered content, viral marketing, content marketing, content that gets shared, social media campaigns, advertising agencies, services, advertising & marketing, creative direction, audience engagement, trend analysis, social strategy, tiktok, platform-specific content, in-feed content, performance-driven content, storytelling campaigns, video marketing, media & content creation, real-time adaptation, content distribution, lead generation, marketing & advertising, consumer internet, consumers, internet, information technology & services, marketing, sales",,"Gmail, Google Apps, Hubspot, Slack, Facebook Login (Connect), Facebook Custom Audiences, Facebook Widget, WordPress.org, Nginx, Google Tag Manager, Mobile Friendly, Google Font API, Remote, AI",,,"We were built in the wild - where the next big thing is already 6 seconds old. We're the culture. Social-first, performance-obsessed, AI-powered and dangerously good at making brands go viral.

Content built for mass awareness from a team who wasn't born in the boardroom.",2018,,,,,marketing & advertising,,"""we connect brands with creators""",,IM_FIRST_AGENCIES,,
Standard Behavior,Standard Behavior,8,marketing & advertising,http://www.standardbehavior.com,http://www.linkedin.com/company/standardbehavior,,,United States,United States,"advertising services, influencer marketing, customer acquisition, social media ads, process optimization, video marketing, lead generation, webinar scripts, services, facebook ads, revenue optimization, b2c, copywriting, youtube ads, info products, marketing automation, email marketing, digital marketing, marketing and advertising, campaign management, google ads, content marketing, content creation, information technology and services, social media marketing, content planning, content strategy, sales copywriting, advertising agencies, campaign optimization, marketing & advertising, sales, writing & editing, saas, computer software, information technology & services, enterprise software, enterprises, b2b, consumer internet, consumers, internet",'+1 435-635-1888,"Gmail, Google Apps, Amazon AWS, Typeform, Webflow, Slack, Typekit, Google Tag Manager, Mobile Friendly, AI",,,"Standard Behavior is a full-service digital marketing agency. We specialize in understanding your audience, creating content that matters, and growing your online sales.",2017,,,,,marketing & advertising,,"""influencer marketing agency""",,IM_FIRST_AGENCIES,,
Zebr,Zebr,9,marketing & advertising,http://www.zebr.app,http://www.linkedin.com/company/zebrcompany,,,United Kingdom,United Kingdom,"advertising services, video marketing, viral marketing, gamified marketing systems, viral trend amplification, content creator platform, content amplification, services, b2c, social media analytics, creator incentivization, social challenge, filter creation, brand awareness, cross-platform social campaigns, ugc growth strategies, advertising & marketing, campaign management, tiktok trends, trend activation, influencer marketing, influencer activation, brand awareness on social media, brand engagement, music trend activation, multi-platform campaigns, ugc campaigns, music and movie promotion, viral filters, advertising agencies, gamified marketing, social media marketing, viral content amplification, film promotion campaigns, tiktok challenges, digital marketing, marketing & advertising, consumer internet, consumers, internet, information technology & services",,"Cloudflare DNS, Gmail, Google Apps, Amazon AWS, CloudFlare Hosting, Cloudinary, Mobile Friendly, Varnish, Wix, Remote, AI, Micro",,,"Zebr is a creator marketing platform for music, entertainment, and brands.
We launch creator-led campaigns that drive real UGC, cultural moments, and measurable results across TikTok, Instagram, YouTube Shorts, and Snapchat.

What we do
• Creator matchmaking and campaign management
• Gamified challenges and repost campaigns
• Filters, lenses, and interactive effects
• Fast launches with live analytics

Highlights
• Home Alone filter 600K+ creations and 200M+ views
• Barbie campaign over 3M UGC posts
• Chris Brown Snapchat game 1M+ views in 24 hours
• Justin Bieber teaser 67 creator posts in 24 hours",2020,,,,,marketing & advertising,,"""We connect brands, films, and songs with the internet’s most powerful creators to spark iconic social moments and drive engagement""",,IM_FIRST_AGENCIES,,
GameInfluencer,GameInfluencer,14,marketing & advertising,http://www.gameinfluencer.com,http://www.linkedin.com/company/gameinfluencer-gmbh,https://www.facebook.com/gameinfluencer/,Munich,Germany,"28 Holzstrasse, Munich, Bavaria, Germany, 80469","influencer marketing & games, influencer marketing, games, advertising services, influencer campaign automation, community engagement, data-driven marketing, influencer outreach, campaign management, player-generated content, content creation, influencer analytics, multiplatform marketing, digital marketing, content creators, performance tracking, influencer collaboration, services, influencer partnerships, influencer talent network, media & entertainment, content amplification, performance-based campaigns, advertising & marketing, influencer campaigns, brand awareness, advertising agencies, licensing solutions, authentic content, social media marketing, scalable campaigns, influencer database, micro influencers, game publishers, b2b, campaign optimization, content licensing, influencer outreach platform, creator network, video game industry, roi measurement, macro influencers, ugc strategies, streaming platforms, gaming influencers, marketing & advertising, consumer internet, consumers, internet, information technology & services",'+49 89 20934165,"Mailchimp Mandrill, Gmail, Google Apps, DigitalOcean, VueJS, Slack, Facebook Login (Connect), Gravity Forms, Facebook Widget, Typekit, Nginx, Facebook Custom Audiences, WordPress.org, Google Analytics, YouTube, Mobile Friendly, Hubspot, Google Tag Manager, Android, AI, Harmony Email & Collaboration, Discord",60000,2000000,"GameInfluencer is an influencer marketing agency focused on the gaming industry, founded in June 2016 in Munich, Germany. The company connects game publishers and developers with gaming influencers to enhance user acquisition, improve app store rankings, and increase brand awareness. With a team of 50-249 employees, GameInfluencer emphasizes transparency, fairness, and long-term partnerships.

The agency offers tailored influencer marketing strategies and campaigns, including influencer selection and matching, campaign strategy and execution, and access to a comprehensive influencer database with over 6 million creators. GameInfluencer operates globally, providing campaigns in more than 15 languages, with a strong presence in Europe and the US. The company has collaborated with notable clients such as SEGA, Wargaming, and NVIDIA, successfully managing numerous influencer marketing campaigns.

In addition to its marketing efforts, GameInfluencer is committed to environmental sustainability through its involvement with Gamesforest.club, supporting carbon absorption initiatives via forest planting and protection in various regions.",2016,,,,,,,,,IM_FIRST_AGENCIES,,
Quimby Digital,Quimby Digital,16,marketing & advertising,http://www.quimbydigital.com,http://www.linkedin.com/company/quimbydigital,,,United States,United States,"branding, paid media, social media marketing & branding, influencer campaigns, ugc, social media marketing, digital marketing, email marketing, marketing services, services, brand strategy, social media management, tiktok marketing, digital strategy, brand storytelling, search engine optimization, customer journey, audience targeting, trend sourcing, social media growth hacks, brand verification on instagram, content strategy, influencer marketing, brand awareness, ugc sourcing, content development, campaign analytics, user-generated content, community engagement strategies, campaign tracking, brand identity development, b2c, influencer sourcing, paid advertising, performance reporting, creative content, audience analysis, advertising agencies, d2c, social media crisis support, content creation, instagram growth, platform management, influencer & ugc creation, advertising & marketing, platform optimization, digital advertising, social media optimization, audience engagement, campaign management, lead generation, brand visibility, brand growth, content calendar management, social media trend analysis, customer engagement, content marketing, content scheduling, social media strategy, visual content design, facebook advertising, consumer products & retail, consumer internet, consumers, internet, information technology & services, marketing & advertising, marketing, seo, search marketing, sales",'+1 440-783-2044,"Gmail, Google Apps, Hubspot, Micro, Remote, Circle",,,"Quimby Digital is a women-owned boutique social media agency based in Cleveland, Ohio, founded in 2019 by Ashley Rector. The agency has grown significantly since its inception, focusing on human-first creativity combined with AI-powered tools. Quimby Digital specializes in comprehensive digital marketing, particularly for high-growth brands, including women-led entrepreneurs and femtech/wellness companies.

Their services include social media management, content creation, community engagement, and paid social advertising. They are known for their innovative campaigns and data-driven insights, which help clients navigate regulated topics like women's health. Quimby Digital emphasizes personalized, collaborative approaches to foster sustainable growth and build trust with audiences. The agency operates with a fully remote team, promoting a dynamic culture that values creativity and quality.",2019,,,,16,marketing & advertising,,"Quimby Digital specializes in sourcing vetted creators and negotiating rates for influencer campaigns, indicating a primary focus on influencer marketing.",,IM_FIRST_AGENCIES,MIXED,
Games Medya,Games Medya,47,marketing & advertising,http://www.gamesmedya.com,http://www.linkedin.com/company/games-medya,,Istanbul,Turkey,"14 Meydan Caddesi, Istanbul, Istanbul, Turkey, 34335","sosyal medya pazarlamasi, sosyal medya, topluluk gelistirme ve yoenetimi, icerik ueretimi, digital media, new generation pr, social media management, community management, influencer marketing, google seo & adwords, dijital medya, brand strategy, sosyal medya ueretimi, sosyal medya reklamciligi, icerik danismanligi, gproduction, dijital strateji danismanligi, customized brand solutions, nano influencers, is gelistirme, content creation, talent management, advertising services, audience engagement strategies, nano-influencers, digital content creation, audience engagement, digital storytelling for brands, advertising & marketing, advertising agencies, event management, influencer network, brand activation, video production, digital storytelling agency, influencer campaign analytics, campaign management, content development, influencer activation, brand solutions, social media marketing, creative content, creative digital storytelling, data-driven matchmaking, creative strategy, digital marketing, creative storytelling, digital content production, high-performing influencer campaigns, content production, brand storytelling tools, trend-driven marketing, services, media & entertainment, audience-first strategies, nano-influencers activation, digital campaigns, culture shaping through influencers, digital storytelling, b2c, consumer products & retail, marketing & advertising, events services, consumer internet, consumers, internet, information technology & services",'+90 212 352 4303,"Cloudflare DNS, Gmail, Google Apps, Amazon AWS, Varnish, Mobile Friendly, Shopify, Wix, Adobe Creative Suite",,,"Games Medya is a digital marketing and creative agency located in Istanbul. With over 8 years of experience, the agency focuses on influencer marketing, talent management, brand solutions, and content production. It aims to lead in the digital space by blending creative storytelling with strategic thinking, particularly appealing to a Gen Z audience.

The agency offers a range of services, including strategic brand solutions that drive engagement and growth, hands-on talent management for creators, and full-service content production from concept to delivery. Additionally, Games Medya specializes in influencer marketing, effectively connecting brands with nano-influencers through data-driven strategies. The company is led by Mina Saygi, who plays a key role in its operations.",2018,,,,,,,,,IM_FIRST_AGENCIES,,
Social Media Soccer,Social Media Soccer,16,marketing & advertising,http://www.socialmediasoccer.com,http://www.linkedin.com/company/social-media-soccer,https://www.facebook.com/socialmediasoccer,,Italy,Italy,"sport marketing, sport industry, big data, social media marketing, social media, sport marketing agency, digital marketing, sponsorship management, data analytics, football digital marketing, data warehouse, advertising services, football events, football marketing automation, football influencer collaborations, football digital content, football content creation, influencer marketing, football news, consulting, football analytics, services, football industry conferences, sports journalism, football industry innovation, football fan communities, sports marketing, sports and recreation, football community building, web search portals, libraries, archives, and other information services, football social media metrics, football industry reports, football industry partnerships, digital sports media, football fan engagement platforms, football social media campaigns, b2b, football social media analytics, digital content and marketing, social media strategy, football fan analytics, football social media marketing, football content monetization, football social media trends, sports event management, football digital platforms, football data analytics, football influencer marketing, football industry trends, football media production, football brand management, football digital campaigns, football industry insights, football industry networking, football industry events, media and publishing, sports broadcasting, football fan data, football training programs, content creation, football sponsorships, football sponsorship strategy, football industry growth, football digital fan experience, football content distribution, football fan engagement tools, digital transformation, sports event organization, football industry analysis, social media management, football influencer marketing platforms, football fan engagement, soccer, marketing, sports events, data analysis, innovative marketing, football industry, esports, social football summit, community engagement, brand solutions, analytics, audience insights, competitor analysis, event management, sponsorship activation, sports communication, interviews, football trends, engagement metrics, digital campaigns, fan development, football data, brand awareness, live streaming, b2b events, research and development, training programs, stakeholder engagement, networking opportunities, market trends, industry reports, youth engagement, cultural engagement, e-sports summit, inclusion initiatives, social media metrics, live event coverage, social media research, digital competitions, brand partnerships, football surveys, performance metrics, enterprise software, enterprises, computer software, information technology & services, consumer internet, consumers, internet, marketing & advertising, sports, events services, research & development",,"Amazon AWS, Facebook Login (Connect), Google Tag Manager, Mobile Friendly, Apache, Facebook Widget, Vincere, AI",,,"Social Media Soccer is a digital agency focused on the football industry, combining a passion for the sport with digital expertise. The agency helps clubs, institutions, brands, and stakeholders communicate effectively and strategically. Through its editorial project, Social Media Soccer, it offers a vertical online magazine that covers marketing, social media, innovation, business models, financial trends, sustainability, AI applications, and design in soccer.

The agency provides a variety of specialized services, including communication and digital marketing strategies, tailored technology solutions, event organization, and high-quality content production. They also focus on monitoring and optimizing digital performance to enhance results and ROI. Notable projects include the Social Football Summit, Italy's first international B2B event on football digitization, and collaborations with clients like Juventus F.C. and Virgil Sports, where they deliver editorial content and manage events to strengthen digital presence and networking opportunities.",2017,,,,16,marketing & advertising,,"The agency focuses on influencer marketing within the football industry, indicating a need for creator data to manage campaigns effectively.",,IM_FIRST_AGENCIES,UK_EU,
Trendzi,Trendzi,7,marketing & advertising,http://www.gotrendzi.com,http://www.linkedin.com/company/trendzii,,,Canada,Canada,"advertising services, creative training, creative talent sourcing, diverse demographics, social media marketing, audience engagement, video viewership, video revisions, creative content creation, financial services, growth marketing, campaign optimization, influencer marketing, diverse client collaboration, digital advertising, high-converting video ads, advertising & marketing, marketing strategy, influencer management, lead generation, brand awareness, influencer networks, ugc content, top-tier creators, d2c, advertising agencies, conversion optimization, video advertising, digital marketing, services, data-driven insights, video shooting, brand collaboration, video editing, retail, recast and talent sourcing, influencer partnerships, creative oversight, media production, diversity in creators, tiktok-style content, e-commerce, video marketing, customer acquisition, marketing campaigns, compliance in advertising, performance marketing, b2c, education, performance metrics, consumer goods & retail, video production, content creation, b2b, finance, consumer products & retail, marketing & advertising, consumer internet, consumers, internet, information technology & services, sales",,"Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, DigitalOcean, Slack, Canva",,,"Trendzi is a team of creative experts, social media influencers, and trend forecasters. We've generated $47M+ in ad revenue for our clients by leveraging our unique insights to predict and capitalize on emerging trends. Our global network of influencers and in-house creative team can help your brand connect with the ever-growing TikTok audience. From organic videos and Spark Ads to high-quality, polished video content, we provide authentic and engaging solutions to exceed your goals.",,,,,,marketing & advertising,,"""we connect brands with creators""",,IM_FIRST_AGENCIES,,
WATT AGENCY,WATT AGENCY,12,marketing & advertising,http://www.wearetiktok.agency,http://www.linkedin.com/company/wearetiktok-agency,,Ljubljana,Slovenia,"6 Einspielerjeva ulica, Ljubljana, Ljubljana, Slovenia, 1000","marketing services, viral video creation, services, tiktok advertising campaigns, influencer selection, other services related to advertising, brand promotion, copywriting, performance tracking, video production, brand visibility, trend analysis, influencer collaborations, audience growth, ad spend optimization, advertising & marketing, digital marketing, brand awareness, organic profile management, campaign management, viral content, tiktok marketing, tiktok ads, social media marketing, content strategy, content creation, engagement metrics, trend-based content, creative content production, trend adaptation, campaign analytics, video editing, tiktok profile management, performance marketing, tiktok campaign strategy, influencer outreach, roas optimization, trend-following content, influencer marketing, customer acquisition, b2c, content virality, audience engagement, influencer partnerships, tiktok trend analysis, media & content creation, creative strategy, audience targeting, consumer products & retail, marketing & advertising, writing & editing, consumer internet, consumers, internet, information technology & services",,"Gmail, Google Apps, Amazon AWS, Mobile Friendly, YouTube, Google Workspace, Webmail, Viewpoint, Android, Remote, Circle, AI",,,"Najhitreje rastoča TikTok agencija iz Slovenije! 

Več kot 30 zadovoljnih strank. 

Fokusiramo se na vstop brandov na Tiktok, oglaševanje na TikToku in izdelavo vrhusnke vsebine na TikToku.",,,,,,marketing & advertising,,"""Kampanje z vplivneži V središču naše TikTok strategije se nahajajo vplivneži, ki kampanje približajo gledalcem z znanimi obrazi.""",,IM_FIRST_AGENCIES,,
EGO,EGO,0,marketing & advertising,http://www.affiliateego.com,http://www.linkedin.com/company/affiliateego,,Manchester,United Kingdom,"Manchester, England, United Kingdom","influencer marketing, marketing services, marketing & advertising",'+39 010 860 3482,"Cloudflare DNS, Outlook, Microsoft Office 365, CloudFlare Hosting, Mobile Friendly",,,"EGO connects brands with influencers for authentic and impactful collaborations.

We make influencer marketing seamless by helping businesses find the right creators to promote their products while giving influencers access to exciting partnership opportunities. Our platform is designed to simplify the process, fostering real connections that drive results.",2025,,,,,,,,,IM_FIRST_AGENCIES,,
Paprika,Paprika,5,marketing & advertising,http://www.paprika.social,http://www.linkedin.com/company/paprika-social,,,Italy,Italy,"tiktok, instagram, adv, web, social, pubblicita, advertising services, brand storytelling, video production, video editing, viral video marketing, content creation, video marketing, content optimization, tiktok account growth, branding, community engagement, b2b, motion picture and video production, authentic storytelling, content strategy, media production, influencer marketing, social media marketing, social media campaign, instagram reels, short-form video production, tiktok marketing, account management, social media management, digital marketing, brand awareness, video format development, youtube shorts, visual branding, social media content creation, viral content strategy, services, b2c, marketing & advertising, consumer internet, consumers, internet, information technology & services",072-512-8338,"Cloudflare DNS, Route 53, Gmail, Google Apps, Google Tag Manager, Mobile Friendly, Python, TikTok",,,"Così come un piatto senza sale e spezie perde sapore, anche i tuoi video senza Paprika… rischiano di rimanere insipidi! 

Siamo un'agenzia specializzata nella creazione di video brevi per TikTok e Reels, pensati per far brillare il tuo brand e costruire una community online affiatata. 
Con Paprika, i tuoi contenuti diventeranno irresistibili, pronti a far impennare le tue vendite e a diventare virali.",2024,,,,,,,,,IM_FIRST_AGENCIES,,
Sto** Wor******,Sto** Wor******,1,marketing & advertising,http://www.storycollective.ai,http://www.linkedin.com/company/adifferentstory,,,United States,United States,"advertising services, marketing & advertising",'+1 212-500-1323,"Gmail, Google Apps, Google Cloud Hosting, Amazon AWS, Microsoft Office 365, Varnish, Mobile Friendly, Wix, Google Tag Manager, Remote, Reviews, AI, Render",,,"We are Story, an integrated storytelling agency bringing together cutting edge technology and best-in-class creative to power growing brands.",2021,,,,,marketing & advertising,,"""full suite of tools and services to run next generation social media, influencer, and paid social campaigns.""",,IM_FIRST_AGENCIES,,
